ApplicationID,DeptName,Program,Year,ProductName,Glyphosate,ProductType,ProductTier,State,Gallons,Location,Address,Latitude,Longitude,Missing_LL
13431,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Alki Beach Pk,2701 Alki Ave SW,47.58671,-122.400127,
13432,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,7,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
13420,Parks and Recreation,Unspecified,2007,Aliette WDG (Chipco),N,Fungicide,Tier 2,S,112,Interbay PF,,47.64723939,-122.3791913,
13424,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,1,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
13347,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Gas Works Pk,2101 N Northlake Way,47.645638,-122.334908,
15775,Parks and Recreation,Developed Park,2010,Element 4,N,Herbicide,Tier 2,L,0.015625,Bitterlake PF,#N/A,47.72420909,-122.3493143,x
13346,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1.5,Sandel PG,113 NW 92nd St,47.6951337,-122.3587007,
13740,Parks and Recreation,Unspecified,2007,Talstar GC flowable,N,Insecticides,Tier 1,L,6,Greenhouse Jefferson,,47.567097,-122.312213,
13437,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,400,West Seattle Golf,,47.563271,-122.356966,
13436,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,400,West Seattle Golf,,47.563271,-122.356966,
13438,Parks and Recreation,Unspecified,2007,Roundup,Y,Herbicide,Tier 2,L,3,West Seattle Golf,,47.563271,-122.356966,
13350,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,20,Rainier CC Grounds,4600 38th South,47.667567,-122.359434,
13349,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Soundview PF,1590 NW 90th St,47.69541575,-122.3788784,
13350,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,20,Rainier CC Grounds,4600 38th South,47.667567,-122.359434,
13349,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,2,Soundview PF,1590 NW 90th St,47.69541575,-122.3788784,
13741,Parks and Recreation,Unspecified,2007,Talstar GC flowable,N,Insecticides,Tier 1,L,5,Greenhouse Jefferson,,47.567097,-122.312213,
13439,Parks and Recreation,Unspecified,2007,Drive 75 DF,N,Herbicide,Tier 1,S,400,West Seattle Golf,,47.563271,-122.356966,
13352,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Woodland Pk,Aurora Ave N / N 59th St,47.668907,-122.344218,
13440,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1.6,West Seattle Golf,,47.563271,-122.356966,
13422,Parks and Recreation,Unspecified,2007,Drive 75 DF,N,Herbicide,Tier 1,S,112,Interbay PF,,47.64723939,-122.3791913,
13353,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,5,Soundview PF,1590 NW 90th St,47.69541575,-122.3788784,
13356,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,4,Cowen Pk,5849 15th Ave NE,47.672596,-122.313074,
13442,Parks and Recreation,Unspecified,2007,Drive 75 DF,N,Herbicide,Tier 1,S,250,West Seattle Golf,,47.563271,-122.356966,
13354,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,Ballard PG,2644 NW 60th St,47.670549,-122.385487,
13443,Parks and Recreation,Unspecified,2007,Drive 75 DF,N,Herbicide,Tier 1,S,250,West Seattle Golf,,47.563271,-122.356966,
13742,Parks and Recreation,Unspecified,2007,Talstar GC flowable,N,Insecticides,Tier 1,L,0.75,Greenhouse Jefferson,,47.567097,-122.312213,
13399,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
13401,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
13444,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,210,West Seattle Golf,,47.563271,-122.356966,
13444,Parks and Recreation,Unspecified,2007,Banner MAXX,N,Fungicide,Tier 1,L,210,West Seattle Golf,,47.563271,-122.356966,
13444,Parks and Recreation,Unspecified,2007,Dithane T/O,N,Fungicide,Tier 1,S,210,West Seattle Golf,,47.563271,-122.356966,
13445,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,210,West Seattle Golf,,47.563271,-122.356966,
13445,Parks and Recreation,Unspecified,2007,Banner MAXX,N,Fungicide,Tier 1,L,210,West Seattle Golf,,47.563271,-122.356966,
13703,Parks and Recreation,Unspecified,2007,Banner MAXX,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
13445,Parks and Recreation,Unspecified,2007,Dithane T/O,N,Fungicide,Tier 1,S,210,West Seattle Golf,,47.563271,-122.356966,
13421,Parks and Recreation,Unspecified,2007,Subdue Maxx,N,Fungicide,No Tier,L,160,Interbay PF,,47.64723939,-122.3791913,
13743,Parks and Recreation,Unspecified,2007,Talstar GC flowable,N,Insecticides,Tier 1,L,6,Greenhouse Jefferson,,47.567097,-122.312213,
13421,Parks and Recreation,Unspecified,2007,Drive 75 DF,N,Herbicide,Tier 1,S,160,Interbay PF,,47.64723939,-122.3791913,
15773,Parks and Recreation,Developed Park,2010,Element 4,N,Herbicide,Tier 2,L,0.03125,Bitterlake PF,#N/A,47.72420909,-122.3493143,x
13390,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Gilman PG,923 NW 54th St,47.66729167,-122.369684,
15779,Parks and Recreation,Developed Park,2010,Element 4,N,Herbicide,Tier 2,L,0.03125,Bitterlake PF,#N/A,47.72420909,-122.3493143,x
13392,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,Maple Leaf PG,1020 NE 82nd St,47.6890145,-122.3156129,
13402,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2.5,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
13403,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,20,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
15764,Parks and Recreation,Developed Park,2010,Element 4,N,Herbicide,Tier 2,L,0.0078125,Bitterlake PF,#N/A,47.72420909,-122.3493143,x
15762,Parks and Recreation,Developed Park,2011,Roundup Pro,Y,Herbicide,Tier 2,L,7.5,Bitterlake PF,13525 Linden Ave N,47.72420909,-122.3493143,x
15762,Parks and Recreation,Developed Park,2011,Surflan AS,N,Herbicide,Tier 2,L,7.5,Bitterlake PF,13525 Linden Ave N,47.72420909,-122.3493143,x
13447,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Matthews Beach Pk,9300 51st Ave NE,47.696663,-122.274015,
13744,Parks and Recreation,Unspecified,2007,Talstar GC flowable,N,Insecticides,Tier 1,L,11,Greenhouse Jefferson,,47.567097,-122.312213,
13843,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,4,Myrtle Edwards Pk,3130 Alaskan Way W,47.618767,-122.36087,
13843,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,4,Myrtle Edwards Pk,3130 Alaskan Way W,47.618767,-122.36087,
13446,Parks and Recreation,Unspecified,2007,Heritage,N,Fungicide,Tier 1,S,550,West Seattle Golf,,47.563271,-122.356966,
13446,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,550,West Seattle Golf,,47.563271,-122.356966,
13395,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,4,Cowen Pk,5849 15th Ave NE,47.672596,-122.313074,
13394,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,4,Ravenna Pk,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,
13793,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,3,West Seattle Golf,,47.563271,-122.356966,
14486,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,3,Black's Gardens,S Atlantic St / 12th Ave S,47.5902,-122.3176,x
14486,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3,Black's Gardens,S Atlantic St / 12th Ave S,47.5902,-122.3176,x
13704,Parks and Recreation,Unspecified,2007,26GT,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
13704,Parks and Recreation,Unspecified,2007,Clearys 3336F,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
13704,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
13745,Parks and Recreation,Unspecified,2007,Safer Insecticidal Soap,N,Insecticides,Tier 3,L,4,Greenhouse Jefferson,,47.567097,-122.312213,
13746,Parks and Recreation,Unspecified,2007,Botanigard 22WP,N,Insecticides,Tier 3,S,4,Greenhouse Jefferson,,47.567097,-122.312213,
13606,Parks and Recreation,Unspecified,2007,Heritage,N,Fungicide,Tier 1,S,150,Jackson Golf,,47.729889,-122.319111,
13449,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Matthews Beach Pk,9300 51st Ave NE,47.696663,-122.274015,
14982,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,2.5,Black's Gardens,S Atlantic St / 12th Ave S,47.5902,-122.3176,x
13757,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
13747,Parks and Recreation,Unspecified,2007,Gnatrol (Vectobac),N,Insecticides,Tier 3,L,50,Greenhouse Jefferson,,47.567097,-122.312213,
15166,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,1,Boren-Pike-Pine Pk,15th Ave E / E Olin Pl,47.614124,-122.329092,x
15168,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,3,Boren-Pike-Pine Pk,15th Ave E / E Olin Pl,47.614124,-122.329092,x
13845,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,11,Kinnear Pk,Queen Anne Ave/W QA Dr,47.627316,-122.367205,
13845,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,11,Kinnear Pk,Queen Anne Ave/W QA Dr,47.627316,-122.367205,
13450,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Matthews Beach Pk,9300 51st Ave NE,47.696663,-122.274015,
13426,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,11.5,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
13466,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,Riverview PF,7226 12th Ave SW,47.539329,-122.348855,
13854,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,Cal Anderson Park,1635 11th Place,47.617013,-122.319134,x
13467,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,5,Riverview PF,7226 12th Ave SW,47.539329,-122.348855,
13795,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,0.0002,West Seattle Golf,,47.563271,-122.356966,
13855,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,Cal Anderson Park,1635 11th Place,47.617013,-122.319134,x
13470,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,South Park PG,738 S Sullivan St,47.520795,-122.323649,
13468,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,3,Riverview PF,7226 12th Ave SW,47.539329,-122.348855,
13468,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Riverview PF,7226 12th Ave SW,47.539329,-122.348855,
13405,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,North Passage Point Pk,600 NE Northlake Way,47.69471,-122.390258,
13476,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Duwamish Waterway Pk,7900 10th Ave South,47.583406,-122.395546,
13476,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,3,Duwamish Waterway Pk,7900 10th Ave South,47.583406,-122.395546,
13847,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,,Cal Anderson Park,1635 11th Place,47.617013,-122.319134,x
13731,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,1.5,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,
13429,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Richey Viewpoint,63rd Ave SW / Beach Dr SW,47.573606,-122.416429,
14864,Parks and Recreation,Unspecified,2009,Roundup Pro,Y,Herbicide,Tier 2,L,0.25,California Place,California Ave SW / SW Hill St,47.585641,-122.386696,x
13914,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,
13705,Parks and Recreation,Unspecified,2007,Daconil Weather Stik,N,Fungicide,Tier 1,L,375,Jefferson Golf,,47.568067,-122.311441,
14864,Parks and Recreation,Unspecified,2009,Garlon 4,N,Herbicide,Tier 2,L,0.25,California Place,California Ave SW / SW Hill St,47.585641,-122.386696,x
13465,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,9.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
13464,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,4,Bar-S PG,6425 SW Admiral Way,47.57519512,-122.4160544,
13705,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,375,Jefferson Golf,,47.568067,-122.311441,
13705,Parks and Recreation,Unspecified,2007,Heritage,N,Fungicide,Tier 1,S,375,Jefferson Golf,,47.568067,-122.311441,
13731,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1.5,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,
13756,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,7,Marshall Viewpoint,7th Ave W / W Highland Dr,47.629436,-122.366805,
14491,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3,Cleveland PF,S Lucile St / 13th Ave S,47.55201155,-122.315542,x
13404,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,3,Lake Washington Blvd (South),4900 block Lake Wash Blvd S,47.718819,-122.295266,
13404,Parks and Recreation,Unspecified,2007,R-11,N,Adjuvant,No Tier,L,3,Lake Washington Blvd (South),4900 block Lake Wash Blvd S,47.718819,-122.295266,
13475,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2.5,Cormorant Cove Pk,3701 Beach Dr SW,47.570984,-122.412089,
13474,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Highland Pk PG,1100 SW Cloverdale St,47.52737972,-122.349034,
13473,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Roxhill Pk,9244 29th Ave SW,47.519496,-122.368882,
13472,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Greg Davis Pk,26th Ave SW/ SW Brandon St,47.55437,-122.366001,
13471,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,E. C. Hughes PG,2805 SW Holden St,47.53280491,-122.3695452,
13758,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Garfield PF,2323 E Cherry St,47.6070978,-122.3014119,
13478,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Me-Kwa-Mooks Pk,4100 Aikins Ave SW,47.563782,-122.403424,
13477,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,9.5,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
13748,Parks and Recreation,Unspecified,2007,AQ10,N,Fungicide,Tier 3,S,5,Greenhouse Jefferson,,47.567097,-122.312213,
13860,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,12,Langston Hughes PAC Grounds,104 17th Ave S,47.601335,-122.309848,
13484,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,7.5,Hiawatha PF,2700 California Ave SW,47.57827243,-122.3849647,
13483,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Longfellow Creek NA,Unknown,47.530167,-122.363435,
13482,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2.5,Seacrest Pk,1660 Harbor Ave SW,47.588951,-122.378676,
13481,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
13860,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,12,Langston Hughes PAC Grounds,104 17th Ave S,47.601335,-122.309848,
13799,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,3,West Seattle Golf,,47.563271,-122.356966,
13607,Parks and Recreation,Unspecified,2007,Banner MAXX,N,Fungicide,Tier 1,L,150,Jackson Golf,,47.729889,-122.319111,
13485,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,Golden Gardens Park,8800 Seaview Ave NW,47.692105,-122.403269,
13706,Parks and Recreation,Unspecified,2007,Heritage,N,Fungicide,Tier 1,S,375,Jefferson Golf,,47.568067,-122.311441,
13566,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,E. C. Hughes PG,2805 SW Holden St,47.53280491,-122.3695452,
13561,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,12,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
13567,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
13561,Parks and Recreation,Unspecified,2007,Surflan AS,N,Herbicide,Tier 2,L,12,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
13568,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Duwamish Waterway Pk,7900 10th Ave South,47.583406,-122.395546,
13562,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,20,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
13913,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,
13571,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1.5,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,
13569,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,0.5,Alki Beach Pk,2701 Alki Ave SW,47.58671,-122.400127,
13572,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Lincoln Pk Annex,8709 Fremond Ave North,47.531177,-122.396012,
13806,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,2,West Seattle Golf,,47.563271,-122.356966,
13807,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,1,West Seattle Golf,,47.563271,-122.356966,
13559,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,6,North Passage Point Pk,600 NE Northlake Way,47.69471,-122.390258,
13869,Parks and Recreation,Unspecified,2007,Attain TR,N,insecticide,Tier 1,L,0.625,Conservatory Volunteer Park,,47.630378,-122.315568,
13708,Parks and Recreation,Unspecified,2007,ZeroTol 2.0,N,Fungicide,Tier 1,L,69,Jefferson Golf,,47.568067,-122.311441,
13709,Parks and Recreation,Unspecified,2007,Banner MAXX,N,Fungicide,Tier 1,L,374,Jefferson Golf,,47.568067,-122.311441,
13709,Parks and Recreation,Unspecified,2007,Daconil Weather Stik,N,Fungicide,Tier 1,L,374,Jefferson Golf,,47.568067,-122.311441,
13861,Parks and Recreation,Unspecified,2007,Prostar,N,Fungicide,Tier 2,S,160,Interbay PF,,47.64723939,-122.3791913,
13579,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,7,Matthews Beach Pk,9300 51st Ave NE,47.696663,-122.274015,
13709,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,374,Jefferson Golf,,47.568067,-122.311441,
14491,Parks and Recreation,Unspecified,2008,Surflan AS,N,Herbicide,Tier 2,L,3,Cleveland PF,S Lucile St / 13th Ave S,47.55201155,-122.315542,x
13563,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,34,Brighton PF,5948 39th Ave South,47.54838735,-122.2820996,
16632,Parks and Recreation,Restoration,2010,Garlon 4,N,Herbicide,Tier 2,L,1.125,Colman Park,7367 47th Ave SW,47.585469,-122.288611,x
13564,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,3,Benefit PG,9320 38th Ave South,47.51899824,-122.2842942,
13560,Parks and Recreation,Unspecified,2007,Roundup DryPac,Y,Herbicide,No Tier,S,0.03515625,Columbia Pk,#N/A,47.559792,-122.287395,x
13565,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,5,Columbia Pk,4721 Rainier Ave South,47.559792,-122.287395,x
13576,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,10,Madison Pool Grounds,13401 Meridian Ave N,47.63561,-122.276692,
13581,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Brighton PF,5948 39th Ave South,47.54838735,-122.2820996,
13582,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,2,Rainier PF,3701 S Alaska St,47.667567,-122.359434,
13749,Parks and Recreation,Unspecified,2007,AQ10,N,Fungicide,Tier 3,S,5,Greenhouse Jefferson,,47.567097,-122.312213,
13770,Parks and Recreation,Unspecified,2007,Tristar 30SG,N,insecticide,Tier 2,S,2,Greenhouse Jefferson,,47.567097,-122.312213,
13790,Parks and Recreation,Unspecified,2007,Primo,N,Plant Growth Regulator,No Tier,L,372,Jefferson Golf,,47.568067,-122.311441,
13870,Parks and Recreation,Unspecified,2007,Attain TR,N,insecticide,Tier 1,L,0.625,Conservatory Volunteer Park,,47.630378,-122.315568,
13586,Parks and Recreation,Unspecified,2007,Roundup Pro,Y,Herbicide,Tier 2,L,1,Columbia Pk,4721 Rainier Ave South,47.559792,-122.287395,x
14488,Parks and Recreation,Unspecified,2008,Roundup Pro,Y,Herbicide,Tier 2,L,3,Columbia Pk,4721 Rainier Ave South,47.559792,-122.287395,x
13604,Parks and Recreation,Unspecified,2007,Heritage,N,Fungicide,Tier 1,S,125,Jackson Golf,,47.729889,-122.319111,
13669,Parks and Recreation,Unspecified,2007,Garlon 4,N,Herbicide,Tier 2,L,1,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
